id_provincia,provincia,id_departamento,departamento,id_cultivo,cultivo,ID Campańa,campana,sup_sembrada_ha,sup_cosechada_ha,produccion_tn,rendimiento_kg_ha,DPTO_LOC
42,LA PAMPA,35,CONHELO,14,Girasol,41,2009/10,12400,11200,8960,800,CONHELO
42,LA PAMPA,35,CONHELO,14,Girasol,42,2010/11,14900,14000,19600,1400,CONHELO
42,LA PAMPA,35,CONHELO,14,Girasol,43,2011/12,20900,20500,20500,1000,CONHELO
42,LA PAMPA,35,CONHELO,14,Girasol,44,2012/13,6300,6200,7440,1200,CONHELO
42,LA PAMPA,35,CONHELO,14,Girasol,45,2013/14,1000,900,1080,1200,CONHELO
42,LA PAMPA,35,CONHELO,14,Girasol,46,2014/15,2800,2700,6750,2500,CONHELO
42,LA PAMPA,35,CONHELO,14,Girasol,47,2015/16,2800,2700,4590,1700,CONHELO
42,LA PAMPA,35,CONHELO,14,Girasol,48,2016/17,4500,4300,9890,2300,CONHELO
42,LA PAMPA,35,CONHELO,14,Girasol,49,2017/18,3600,3500,7700,2200,CONHELO
42,LA PAMPA,35,CONHELO,14,Girasol,50,2018/19,9500,9300,20460,2200,CONHELO
42,LA PAMPA,35,CONHELO,14,Girasol,51,2019/20,3400,3300,7300,2212,CONHELO
42,LA PAMPA,35,CONHELO,14,Girasol,52,2020/21,8100,7700,13860,1800,CONHELO
42,LA PAMPA,35,CONHELO,14,Girasol,53,2021/22,7481,7281,16746,2300,CONHELO
42,LA PAMPA,35,CONHELO,14,Girasol,54,2022/23,25400,24900,44820,1800,CONHELO
42,LA PAMPA,35,CONHELO,14,Girasol,57,2023/24,30100,28600,62920,2200,CONHELO
42,LA PAMPA,35,CONHELO,14,Girasol,58,2024/25,33350,32680,78432,2400,CONHELO
42,LA PAMPA,70,GUATRACHE,14,Girasol,1,1969/70,320,250,130,520,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,2,1970/71,1000,200,80,400,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,3,1971/72,300,0,0,0,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,4,1972/73,800,650,450,692,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,5,1973/74,700,550,385,700,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,6,1974/75,600,300,180,600,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,7,1975/76,700,200,100,500,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,8,1976/77,5500,4900,4410,900,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,9,1977/78,8000,6000,4200,700,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,10,1978/79,6000,5000,4500,900,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,11,1979/80,8200,5000,2020,404,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,12,1980/81,2300,1610,1127,700,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,13,1981/82,3500,2975,2380,800,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,14,1982/83,4500,4050,4350,1074,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,15,1983/84,4000,3800,2660,700,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,16,1984/85,6500,6300,6300,1000,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,17,1985/86,16500,16200,21000,1296,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,18,1986/87,9000,7200,5890,818,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,19,1987/88,8000,5600,3920,700,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,20,1988/89,10000,8550,8600,1006,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,21,1989/90,11000,9900,10890,1100,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,22,1990/91,14000,13600,13600,1000,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,23,1991/92,17000,17000,22100,1300,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,24,1992/93,16200,12700,15200,1197,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,25,1993/94,17000,16000,28000,1750,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,26,1994/95,18700,18400,25900,1408,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,27,1995/96,25000,24900,29900,1201,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,28,1996/97,20000,19700,33500,1701,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,29,1997/98,24500,23700,40300,1700,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,30,1998/99,28000,26500,50400,1902,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,31,1999/00,20000,19500,27300,1400,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,32,2000/01,16650,11650,16000,1373,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,33,2001/02,16650,16580,26527,1600,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,34,2002/03,19000,18000,25000,1389,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,35,2003/04,19000,18500,25000,1351,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,36,2004/05,24000,23970,45543,1900,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,37,2005/06,14000,14000,16800,1200,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,38,2006/07,18000,18000,17100,950,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,39,2007/08,19500,17800,23140,1300,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,40,2008/09,20000,12400,8060,650,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,41,2009/10,13000,9000,7650,850,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,42,2010/11,10500,7500,10500,1400,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,43,2011/12,11000,11000,14300,1300,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,44,2012/13,9000,9000,12600,1400,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,45,2013/14,3000,1000,900,900,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,52,2020/21,500,500,1000,2000,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,53,2021/22,400,400,720,1800,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,54,2022/23,500,500,900,1800,GUATRACHE
42,LA PAMPA,70,GUATRACHE,14,Girasol,58,2024/25,2200,2200,4400,2000,GUATRACHE
42,LA PAMPA,77,HUCAL,14,Girasol,1,1969/70,70,40,20,500,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,2,1970/71,200,30,9,300,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,8,1976/77,500,400,249,623,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,9,1977/78,500,350,210,600,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,10,1978/79,200,100,75,750,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,11,1979/80,2200,840,220,262,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,12,1980/81,50,40,24,600,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,13,1981/82,100,80,60,750,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,16,1984/85,1800,1750,1575,900,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,17,1985/86,4000,3940,4500,1142,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,18,1986/87,1500,1050,735,700,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,19,1987/88,1000,400,240,600,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,20,1988/89,500,400,340,850,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,21,1989/90,600,570,513,900,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,22,1990/91,1500,1450,1200,828,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,23,1991/92,1500,1300,1600,1231,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,24,1992/93,1600,1000,900,900,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,25,1993/94,2000,1900,2100,1105,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,26,1994/95,2000,1800,1600,889,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,28,1996/97,1700,1500,1400,933,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,29,1997/98,1800,1700,1700,1000,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,30,1998/99,400,0,0,0,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,31,1999/00,400,400,440,1100,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,32,2000/01,50,30,30,1000,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,33,2001/02,50,50,75,1500,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,34,2002/03,100,50,30,600,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,35,2003/04,100,80,64,800,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,36,2004/05,100,90,135,1500,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,38,2006/07,100,100,0,0,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,52,2020/21,160,160,288,1800,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,53,2021/22,200,200,300,1500,HUCAL
42,LA PAMPA,77,HUCAL,14,Girasol,54,2022/23,500,500,750,1500,HUCAL
42,LA PAMPA,98,LOVENTUE,14,Girasol,6,1974/75,100,80,64,800,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,7,1975/76,70,50,30,600,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,8,1976/77,100,80,48,600,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,9,1977/78,200,150,70,467,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,12,1980/81,50,45,38,844,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,13,1981/82,100,90,80,889,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,14,1982/83,200,200,200,1000,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,16,1984/85,500,480,600,1250,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,17,1985/86,1500,1460,1500,1027,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,18,1986/87,1050,966,1450,1501,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,19,1987/88,1050,740,740,1000,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,20,1988/89,500,450,360,800,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,21,1989/90,800,720,576,800,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,22,1990/91,500,500,800,1600,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,23,1991/92,600,600,900,1500,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,24,1992/93,900,850,1000,1176,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,25,1993/94,1000,900,1400,1556,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,26,1994/95,800,750,800,1067,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,27,1995/96,800,700,600,857,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,28,1996/97,800,700,900,1286,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,29,1997/98,1000,1000,1800,1800,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,30,1998/99,1000,1000,2100,2100,LOVENTUE
42,LA PAMPA,98,LOVENTUE,14,Girasol,31,1999/00,1000,1000,1500,1500,LOVENTUE
42,LA PAMPA,105,MARACO,14,Girasol,1,1969/70,250,200,130,650,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,2,1970/71,700,400,240,600,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,3,1971/72,300,70,35,500,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,4,1972/73,500,450,360,800,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,5,1973/74,450,400,320,800,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,6,1974/75,1000,800,800,1000,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,7,1975/76,1400,1250,1250,1000,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,8,1976/77,2000,1600,1440,900,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,9,1977/78,4500,3000,2000,667,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,10,1978/79,5000,4500,4500,1000,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,11,1979/80,8300,7500,5600,747,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,12,1980/81,8000,7200,7920,1100,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,13,1981/82,12000,11280,12972,1150,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,14,1982/83,15500,14570,17500,1201,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,15,1983/84,20000,18600,20460,1100,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,16,1984/85,22000,21500,31360,1459,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,17,1985/86,35000,32200,41500,1289,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,18,1986/87,24500,22295,37900,1700,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,19,1987/88,27000,23700,41310,1743,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,20,1988/89,30600,29000,52200,1800,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,21,1989/90,34500,32430,45402,1400,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,22,1990/91,26000,26000,52000,2000,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,23,1991/92,32000,30100,54200,1801,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,24,1992/93,26100,25050,40100,1601,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,25,1993/94,39000,37400,89800,2401,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,26,1994/95,76200,73900,121200,1640,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,27,1995/96,76200,72400,105000,1450,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,28,1996/97,45700,43400,84600,1949,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,29,1997/98,64000,62500,112500,1800,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,30,1998/99,73600,70700,153400,2170,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,31,1999/00,59000,53000,84800,1600,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,32,2000/01,16600,16300,32000,1963,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,33,2001/02,16500,16200,38900,2401,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,34,2002/03,21200,20500,41000,2000,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,35,2003/04,16800,16500,33000,2000,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,36,2004/05,18500,18000,43200,2400,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,37,2005/06,16600,15700,35400,2255,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,38,2006/07,18600,18100,32600,1801,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,39,2007/08,22900,22400,44800,2000,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,40,2008/09,28400,27800,44480,1600,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,41,2009/10,14200,13900,25020,1800,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,42,2010/11,17000,16700,26720,1600,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,43,2011/12,22100,21700,49910,2300,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,44,2012/13,21400,20300,42630,2100,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,45,2013/14,31700,31100,49760,1600,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,46,2014/15,17200,16900,49010,2900,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,47,2015/16,15500,14800,32340,2185,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,48,2016/17,13000,12600,30240,2400,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,49,2017/18,11700,11300,30510,2700,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,50,2018/19,12900,12500,25000,2000,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,51,2019/20,8600,8400,20200,2405,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,52,2020/21,20300,19900,49750,2500,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,53,2021/22,19903,19003,47507,2500,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,54,2022/23,18300,17900,39380,2200,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,57,2023/24,17200,16900,42250,2500,MARACO
42,LA PAMPA,105,MARACO,14,Girasol,58,2024/25,19400,19010,48476,2550,MARACO
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,1,1969/70,100,70,49,700,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,2,1970/71,300,240,160,667,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,3,1971/72,150,40,20,500,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,4,1972/73,300,250,175,700,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,5,1973/74,300,250,187,748,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,6,1974/75,700,550,550,1000,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,7,1975/76,1100,950,795,837,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,8,1976/77,1700,1470,1250,850,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,9,1977/78,3500,2700,2160,800,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,10,1978/79,4000,3200,3200,1000,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,11,1979/80,6200,5600,3630,648,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,12,1980/81,5500,4950,5445,1100,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,13,1981/82,12000,11280,12972,1150,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,14,1982/83,18000,16920,20300,1200,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,15,1983/84,22000,20460,22506,1100,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,16,1984/85,25000,24500,34870,1423,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,17,1985/86,38000,34300,41000,1195,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,18,1986/87,26600,24206,37520,1550,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,19,1987/88,26000,22180,36600,1650,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,20,1988/89,26500,24400,36600,1500,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,21,1989/90,30000,28200,39480,1400,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,22,1990/91,17000,17000,28900,1700,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,23,1991/92,25000,24500,41700,1702,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,24,1992/93,21800,20900,31400,1502,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,25,1993/94,42000,39100,93800,2399,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,26,1994/95,58700,55800,78100,1400,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,27,1995/96,61600,58500,67300,1150,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,28,1996/97,43100,40900,79800,1951,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,29,1997/98,62500,61500,110700,1800,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,30,1998/99,71900,69800,146600,2100,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,31,1999/00,62000,58600,93800,1601,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,32,2000/01,36700,34900,69500,1991,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,33,2001/02,37000,36500,87600,2400,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,34,2002/03,42300,41200,82000,1990,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,35,2003/04,14700,14400,28100,1951,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,36,2004/05,24200,23700,56900,2401,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,37,2005/06,18700,17700,31900,1802,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,38,2006/07,18700,18100,30800,1702,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,39,2007/08,24500,24000,43200,1800,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,40,2008/09,32500,31800,50880,1600,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,41,2009/10,35800,34000,51000,1500,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,42,2010/11,39400,38600,61760,1600,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,43,2011/12,47300,46400,92800,2000,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,44,2012/13,27600,26200,55020,2100,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,45,2013/14,46100,45200,72320,1600,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,46,2014/15,37700,36900,88560,2400,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,47,2015/16,37700,36500,72400,1984,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,48,2016/17,39700,38500,92400,2400,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,49,2017/18,35700,34600,89960,2600,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,50,2018/19,26600,26100,60030,2300,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,51,2019/20,13400,13100,28800,2198,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,52,2020/21,29900,29300,67390,2300,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,53,2021/22,29067,27667,66402,2400,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,54,2022/23,38200,37400,82280,2200,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,57,2023/24,25000,24500,61250,2500,QUEMU QUEMU
42,LA PAMPA,119,QUEMU QUEMU,14,Girasol,58,2024/25,45500,44580,113679,2550,QUEMU QUEMU
42,LA PAMPA,126,RANCUL,14,Girasol,1,1969/70,690,520,338,650,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,2,1970/71,1900,1460,900,616,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,3,1971/72,1200,100,30,300,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,4,1972/73,1800,1700,1530,900,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,5,1973/74,1500,1300,1102,848,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,6,1974/75,2500,2000,2200,1100,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,7,1975/76,3500,2950,2950,1000,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,8,1976/77,5050,4340,3960,912,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,9,1977/78,15000,12000,8800,733,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,10,1978/79,10000,9050,9000,994,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,11,1979/80,19000,18500,14000,757,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,12,1980/81,10000,9000,8100,900,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,13,1981/82,14100,13175,13275,1008,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,14,1982/83,18300,16470,19000,1154,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,15,1983/84,18000,16740,15066,900,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,16,1984/85,20000,19400,24280,1252,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,17,1985/86,30000,28200,33000,1170,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,18,1986/87,21000,19530,27550,1411,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,19,1987/88,21000,14100,16770,1189,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,20,1988/89,31500,27000,24400,904,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,21,1989/90,35000,28000,28000,1000,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,22,1990/91,23000,23000,36800,1600,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,23,1991/92,26000,24900,41100,1651,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,24,1992/93,26800,25700,33400,1300,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,25,1993/94,20000,19200,32600,1698,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,26,1994/95,30500,28700,35900,1251,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,27,1995/96,30500,29000,33400,1152,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,28,1996/97,38100,33700,55600,1650,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,29,1997/98,53300,51800,88100,1701,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,30,1998/99,62900,61000,122600,2010,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,31,1999/00,54700,52000,88400,1700,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,32,2000/01,20500,19900,40000,2010,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,33,2001/02,33000,32800,75400,2299,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,34,2002/03,38800,37700,52000,1379,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,35,2003/04,11200,10900,15300,1404,RANCUL
42,LA PAMPA,126,RANCUL,14,Girasol,36,2004/05,31200,29400,56100,1908,RANCUL
